DQN_pickleBLUE
0 	 0 	 Crashed  	 0.16628064450269509
1 	 17 	 Crashed  	 0.16628064270398582
1 	 26 	 Driving (Occupied) 	 0.16628063054569428
1 	 19 	 Crashed  	 0.16628062842467556
1 	 11 	 Driving (Occupied) 	 0.16628061993066046
1 	 15 	 Crashed  	 0.16628061453553597
0 	 16 	 Driving (Occupied) 	 0.1662806056241365
1 	 23 	 Parked  	 0.16628060507744252
0 	 3 	 Driving (Available) 	 0.16628059805490633
0 	 20 	 Driving (Occupied) 	 0.16628059159833727
1 	 8 	 Crashed  	 0.16628058529517717
1 	 11 	 Driving (Available) 	 0.16628058442818894
1 	 15 	 Driving (Available) 	 0.16628058233425924
1 	 25 	 Driving (Occupied) 	 0.16628058064320053
0 	 16 	 Crashed  	 0.16628057596218987
1 	 5 	 Driving (Available) 	 0.1662805743667763
0 	 2 	 Parked  	 0.16628057031553742
1 	 1 	 Parked  	 0.1662805670990273
1 	 24 	 Crashed  	 0.16628056401615557
1 	 7 	 Parked  	 0.16628055228219135
1 	 23 	 Crashed  	 0.16628054901745604
0 	 0 	 Driving (Available) 	 0.16628054746876134
1 	 18 	 Crashed  	 0.16628054736977216
0 	 16 	 Parked  	 0.16628054117622054
0 	 18 	 Crashed  	 0.16628052901426668
1 	 16 	 Driving (Occupied) 	 0.16628051626378793
0 	 15 	 Crashed  	 0.16628051320507442
1 	 6 	 Parked  	 0.1662805010447571
0 	 3 	 Parked  	 0.16628049625056057
1 	 12 	 Driving (Occupied) 	 0.16628049428721373
1 	 25 	 Crashed  	 0.1662804916003648
1 	 4 	 Driving (Available) 	 0.1662804908226896
1 	 2 	 Driving (Occupied) 	 0.16628048000636952
0 	 24 	 Driving (Occupied) 	 0.1662804750996569
1 	 16 	 Parked  	 0.16628046572922026
0 	 4 	 Crashed  	 0.1662804645565158
1 	 7 	 Crashed  	 0.1662804621413821
0 	 12 	 Parked  	 0.1662804581118846
0 	 5 	 Parked  	 0.16628045650711482
0 	 6 	 Parked  	 0.16628045617111567
1 	 5 	 Driving (Occupied) 	 0.16628045230006902
0 	 16 	 Driving (Available) 	 0.16628044069786974
1 	 0 	 Parked  	 0.16628043512854812
0 	 1 	 Driving (Available) 	 0.16628042668351894
0 	 2 	 Crashed  	 0.1662804244087388
0 	 18 	 Parked  	 0.1662804228995039
0 	 22 	 Driving (Occupied) 	 0.16628042247990318
0 	 8 	 Driving (Occupied) 	 0.16628041103254643
0 	 25 	 Driving (Occupied) 	 0.1662804107532516
1 	 14 	 Driving (Occupied) 	 0.16628040793889043
1 	 1 	 Driving (Available) 	 0.16628040765965071
1 	 5 	 Parked  	 0.16628040755732795
1 	 3 	 Parked  	 0.16628040726738844
